,AWND,AWND_ATTRIBUTES,DATE,ELEVATION,FMTM,FMTM_ATTRIBUTES,LATITUDE,LONGITUDE,NAME,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,STATION,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT22,WT22_ATTRIBUTES
3385,17.90,",,W",2008-01-22,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1227,",,W",0.03,",,W,2400",,,0.1,",,W,",3.1,",,W,",USW00014753,,,36,",,W",15,",,W",,,  200,",,W",  210,",,W",42.9,",,W",53.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3386,12.75,",,W",2008-01-23,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0504,",,W",0.00,",,W,2400",,,0.0,",,W,",3.1,",,W,",USW00014753,,,34,",,W",22,",,W",,,  290,",,W",  290,",,W",21.0,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3387,7.83,",,W",2008-01-24,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2202,",,W",0.00,",,W,2400",,,0.0,",,W,",3.1,",,W,",USW00014753,,,28,",,W",19,",,W",,,  340,",,W",  330,",,W",17.0,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3388,13.87,",,W",2008-01-25,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1237,",,W",0.00,",,W,2400",,,0.0,",,W,",3.1,",,W,",USW00014753,,,27,",,W",11,",,W",,,  280,",,W",  280,",,W",23.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3389,7.61,",,W",2008-01-26,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0218,",,W",0.00,",,W,2400",,,0.0,",,W,",2.0,",,W,",USW00014753,,,31,",,W",18,",,W",,,  260,",,W",  260,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3390,14.54,",,W",2008-01-27,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1945,",,W",0.13,",,W,2400",,,1.2,",,W,",2.0,",,W,",USW00014753,,,30,",,W",21,",,W",,,   10,",,W",   30,",,W",30.0,",,W",46.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3391,17.00,",,W",2008-01-28,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0726,",,W",0.00,",,W,2400",,,0.0,",,W,",3.1,",,W,",USW00014753,,,38,",,W",19,",,W",,,  350,",,W",  340,",,W",25.9,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3392,9.40,",,W",2008-01-29,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0057,",,W",0.00,",,W,2400",,,0.0,",,W,",2.0,",,W,",USW00014753,,,45,",,W",22,",,W",,,  190,",,W",  310,",,W",17.0,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3393,19.01,",,W",2008-01-30,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1511,",,W",0.04,",,W,2400",,,0.0,",,W,",1.2,",,W,",USW00014753,,,47,",,W",28,",,W",,,  260,",,W",  260,",,W",40.0,",,W",53.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3394,8.72,",,W",2008-01-31,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0342,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,33,",,W",21,",,W",,,  270,",,W",  270,",,W",19.9,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3395,17.67,",,W",2008-02-01,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2334,",,W",1.16,",,W,2400",,,0.1,",,W,",0.0,",,W,",USW00014753,,,53,",,W",26,",,W",,,  180,",,W",  180,",,W",38.9,",,W",55.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3396,19.91,",,W",2008-02-02,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0319,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,51,",,W",34,",,W",,,  260,",,W",  250,",,W",38.0,",,W",52.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3397,8.05,",,W",2008-02-03,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1301,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,44,",,W",32,",,W",,,  270,",,W",  250,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3398,5.59,",,W",2008-02-04,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0355,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,38,",,W",30,",,W",,,  330,",,W",  330,",,W",13.0,",,W",15.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3399,12.75,",,W",2008-02-05,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0541,",,W",0.42,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,45,",,W",34,",,W",,,  150,",,W",  160,",,W",23.9,",,W",32.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3400,11.41,",,W",2008-02-06,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2359,",,W",0.88,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,45,",,W",34,",,W",,,   80,",,W",   50,",,W",23.9,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401,11.63,",,W",2008-02-07,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0244,",,W",0.59,",,W,2400",,,1.9,",,W,",0.0,"T,,W,",USW00014753,,,34,",,W",26,",,W",,,   70,",,W",   70,",,W",31.1,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,7.38,",,W",2008-02-08,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2211,",,W",0.08,",,W,2400",,,0.5,",,W,",2.0,",,W,",USW00014753,,,28,",,W",24,",,W",,,  290,",,W",  290,",,W",15.0,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403,8.50,",,W",2008-02-09,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2036,",,W",0.09,",,W,2400",,,1.0,",,W,",2.0,",,W,",USW00014753,,,35,",,W",21,",,W",,,  140,",,W",  130,",,W",19.9,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404,18.12,",,W",2008-02-10,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2248,",,W",0.08,",,W,2400",,,0.9,",,W,",2.0,",,W,",USW00014753,,,40,",,W",12,",,W",,,  280,",,W",  300,",,W",40.9,",,W",59.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405,24.61,",,W",2008-02-11,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0010,",,W",0.00,",,W,2400",,,0.0,",,W,",2.0,",,W,",USW00014753,,,22,",,W",7,",,W",,,  290,",,W",  280,",,W",40.0,",,W",55.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406,8.50,",,W",2008-02-12,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0111,",,W",0.27,",,W,2400",,,2.0,",,W,",1.2,",,W,",USW00014753,,,26,",,W",10,",,W",,,  300,",,W",  290,",,W",18.1,",,W",23.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3407,17.00,",,W",2008-02-13,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0245,",,W",2.80,",,W,2400",,,1.0,",,W,",3.9,",,W,",USW00014753,,,52,",,W",22,",,W",,,  180,",,W",  180,",,W",23.9,",,W",52.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,15.43,",,W",2008-02-14,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0510,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,36,",,W",26,",,W",,,  320,",,W",  320,",,W",29.1,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409,18.34,",,W",2008-02-15,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1953,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,46,",,W",24,",,W",,,  280,",,W",  280,",,W",33.1,",,W",48.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410,9.62,",,W",2008-02-16,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0042,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,28,",,W",17,",,W",,,  290,",,W",  280,",,W",21.9,",,W",31.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,16.33,",,W",2008-02-17,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2354,",,W",0.02,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,44,",,W",18,",,W",,,  170,",,W",  180,",,W",32.0,",,W",42.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,26.40,",,W",2008-02-18,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0853,",,W",0.55,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,59,",,W",37,",,W",,,  190,",,W",  200,",,W",48.1,",,W",70.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413,17.45,",,W",2008-02-19,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1103,",,W",0.02,",,W,2400",,,0.2,",,W,",0.0,",,W,",USW00014753,,,43,",,W",23,",,W",,,  220,",,W",  220,",,W",31.1,",,W",42.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,13.42,",,W",2008-02-20,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0017,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,"T,,W,",USW00014753,,,28,",,W",18,",,W",,,  290,",,W",  280,",,W",25.1,",,W",36.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415,10.74,",,W",2008-02-21,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1136,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,28,",,W",14,",,W",,,  280,",,W",  290,",,W",19.9,",,W",25.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,8.28,",,W",2008-02-22,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2041,",,W",0.80,",,W,2400",,,7.5,",,W,",0.0,"T,,W,",USW00014753,,,29,",,W",18,",,W",,,  360,",,W",   10,",,W",17.0,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,7.16,",,W",2008-02-23,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0018,",,W",0.00,",,W,2400",,,0.0,"T,,W,",7.1,",,W,",USW00014753,,,31,",,W",21,",,W",,,  350,",,W",  350,",,W",16.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418,11.18,",,W",2008-02-24,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0507,",,W",0.00,",,W,2400",,,0.0,",,W,",5.9,",,W,",USW00014753,,,36,",,W",16,",,W",,,  310,",,W",  310,",,W",18.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,10.74,",,W",2008-02-25,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2047,",,W",0.00,",,W,2400",,,0.0,",,W,",5.9,",,W,",USW00014753,,,45,",,W",24,",,W",,,  280,",,W",  290,",,W",16.1,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420,9.62,",,W",2008-02-26,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2055,",,W",0.32,",,W,2400",,,0.0,"T,,W,",3.9,",,W,",USW00014753,,,39,",,W",29,",,W",,,  120,",,W",  120,",,W",28.0,",,W",36.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,11.18,",,W",2008-02-27,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2130,",,W",0.05,",,W,2400",,,0.5,",,W,",3.1,",,W,",USW00014753,,,38,",,W",22,",,W",,,  290,",,W",  280,",,W",21.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422,12.75,",,W",2008-02-28,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0017,",,W",0.04,",,W,2400",,,0.4,",,W,",3.1,",,W,",USW00014753,,,25,",,W",12,",,W",,,  310,",,W",  300,",,W",23.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,7.38,",,W",2008-02-29,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1954,",,W",0.00,",,W,2400",,,0.0,"T,,W,",3.1,",,W,",USW00014753,,,25,",,W",6,",,W",,,  170,",,W",  170,",,W",14.1,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,15.21,",,W",2008-03-01,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1926,",,W",0.34,",,W,2400",,,3.2,",,W,",3.9,",,W,",USW00014753,,,36,",,W",20,",,W",,,  290,",,W",  280,",,W",29.1,",,W",36.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,17.45,",,W",2008-03-02,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1006,",,W",0.00,",,W,2400",,,0.0,",,W,",2.0,",,W,",USW00014753,,,37,",,W",23,",,W",,,  320,",,W",  310,",,W",30.0,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,17.00,",,W",2008-03-03,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2159,",,W",0.00,",,W,2400",,,0.0,",,W,",2.0,",,W,",USW00014753,,,46,",,W",24,",,W",,,  200,",,W",  200,",,W",32.0,",,W",40.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427,17.22,",,W",2008-03-04,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0918,",,W",0.41,",,W,2400",,,0.0,",,W,",0.0,"T,,W,",USW00014753,,,57,",,W",36,",,W",,,  200,",,W",  230,",,W",32.0,",,W",40.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428,21.25,",,W",2008-03-05,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1130,",,W",0.31,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,57,",,W",33,",,W",,,  210,",,W",  190,",,W",33.1,",,W",46.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,8.72,",,W",2008-03-06,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0005,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,46,",,W",28,",,W",,,  280,",,W",  270,",,W",18.1,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,10.07,",,W",2008-03-07,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2328,",,W",0.28,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,44,",,W",32,",,W",,,   70,",,W",   80,",,W",21.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,16.78,",,W",2008-03-08,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1855,",,W",2.20,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,61,",,W",35,",,W",,,  190,",,W",  200,",,W",48.1,",,W",68.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,24.16,",,W",2008-03-09,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0641,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,47,",,W",24,",,W",,,  210,",,W",  280,",,W",44.1,",,W",62.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,12.75,",,W",2008-03-10,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1550,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,38,",,W",19,",,W",,,  280,",,W",  280,",,W",23.9,",,W",30.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,10.29,",,W",2008-03-11,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2056,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,41,",,W",20,",,W",,,  220,",,W",  210,",,W",18.1,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435,14.09,",,W",2008-03-12,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1739,",,W",0.26,",,W,2400",,,0.6,",,W,",0.0,",,W,",USW00014753,,,41,",,W",30,",,W",,,  310,",,W",  310,",,W",28.0,",,W",38.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,11.41,",,W",2008-03-13,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0236,",,W",0.00,",,W,2400",,,0.0,"T,,W,",0.0,",,W,",USW00014753,,,42,",,W",25,",,W",,,  180,",,W",  310,",,W",21.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,8.50,",,W",2008-03-14,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2314,",,W",0.01,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,53,",,W",31,",,W",,,   70,",,W",   80,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,12.97,",,W",2008-03-15,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0627,",,W",0.51,",,W,2400",,,1.9,",,W,",0.0,"T,,W,",USW00014753,,,37,",,W",32,",,W",,,   30,",,W",   40,",,W",23.9,",,W",36.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,8.95,",,W",2008-03-16,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2337,",,W",0.00,",,W,2400",,,0.0,"T,,W,",1.2,",,W,",USW00014753,,,41,",,W",31,",,W",,,  320,",,W",  320,",,W",29.1,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,16.55,",,W",2008-03-17,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0442,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,"T,,W,",USW00014753,,,41,",,W",25,",,W",,,  320,",,W",  320,",,W",28.0,",,W",38.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,8.50,",,W",2008-03-18,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0821,",,W",0.02,",,W,2400",,,0.1,",,W,",0.0,",,W,",USW00014753,,,43,",,W",24,",,W",,,  200,",,W",   40,",,W",15.0,",,W",19.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,10.07,",,W",2008-03-19,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1225,",,W",0.53,",,W,2400",,,0.5,",,W,",0.0,"T,,W,",USW00014753,,,43,",,W",29,",,W",,,  150,",,W",  130,",,W",19.9,",,W",25.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,19.46,",,W",2008-03-20,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1514,",,W",0.27,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,49,",,W",31,",,W",,,  300,",,W",  290,",,W",33.1,",,W",49.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,26.62,",,W",2008-03-21,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1246,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,38,",,W",26,",,W",,,  290,",,W",  280,",,W",38.9,",,W",59.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,17.00,",,W",2008-03-22,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0021,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,45,",,W",25,",,W",,,  280,",,W",  290,",,W",30.0,",,W",40.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,10.96,",,W",2008-03-23,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1151,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,43,",,W",23,",,W",,,  320,",,W",  320,",,W",18.1,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,7.61,",,W",2008-03-24,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1524,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,45,",,W",25,",,W",,,  320,",,W",  280,",,W",14.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,11.86,",,W",2008-03-25,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2317,",,W",0.00,",,W,2400",,,0.0,"T,,W,",0.0,",,W,",USW00014753,,,39,",,W",26,",,W",,,  200,",,W",  200,",,W",25.1,",,W",33.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,20.36,",,W",2008-03-26,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0154,",,W",0.00,",,W,2400",,,0.0,"T,,W,",0.0,",,W,",USW00014753,,,57,",,W",35,",,W",,,  190,",,W",  200,",,W",32.0,",,W",45.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,9.62,",,W",2008-03-27,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1556,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,51,",,W",35,",,W",,,  230,",,W",  230,",,W",19.9,",,W",29.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,8.72,",,W",2008-03-28,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0609,",,W",0.25,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,41,",,W",31,",,W",,,   80,",,W",   80,",,W",21.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,16.78,",,W",2008-03-29,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1241,",,W",0.00,",,W,2400",,,0.1,",,W,",0.0,"T,,W,",USW00014753,,,35,",,W",24,",,W",,,  310,",,W",  310,",,W",30.0,",,W",38.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,8.50,",,W",2008-03-30,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0056,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,43,",,W",19,",,W",,,  330,",,W",  330,",,W",16.1,",,W",21.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,17.90,",,W",2008-03-31,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2328,",,W",0.17,",,W,2400",,,0.0,"T,,W,",0.0,",,W,",USW00014753,,,50,",,W",28,",,W",,,  210,",,W",  200,",,W",30.0,",,W",38.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,26.40,",,W",2008-04-01,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1328,",,W",0.20,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,59,",,W",50,",,W",,,  210,",,W",  210,",,W",40.9,",,W",55.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,21.25,",,W",2008-04-02,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 0405,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,51,",,W",31,",,W",,,  280,",,W",  280,",,W",38.9,",,W",52.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,13.20,",,W",2008-04-03,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1407,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,52,",,W",27,",,W",,,  200,",,W",  210,",,W",23.0,",,W",36.9,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,10.51,",,W",2008-04-04,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1140,",,W",0.71,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,43,",,W",34,",,W",,,  120,",,W",  110,",,W",23.9,",,W",35.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,7.61,",,W",2008-04-05,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1650,",,W",0.06,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,52,",,W",37,",,W",,,  310,",,W",  320,",,W",14.1,",,W",18.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,15.43,",,W",2008-04-06,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 2018,",,W",0.09,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,41,",,W",36,",,W",,,   70,",,W",   70,",,W",28.0,",,W",35.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,14.09,",,W",2008-04-07,190.5,,,42.2123,-71.1137,"BLUE HILL LCD, MA US", 1150,",,W",0.00,",,W,2400",,,0.0,",,W,",0.0,",,W,",USW00014753,,,39,",,W",34,",,W",,,   70,",,W",   80,",,W",23.9,",,W",35.1,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
